License Serial Number,License Type Name,License Class Code,License Type Code,Agency Zone Office Name,Agency Zone Office Number,County Name (Licensee),Premises Name,Doing Business As (DBA),Actual Address of Premises (Address1),Additional Address Information (Address2),City,State,Zip,License Certificate Number,License Original Issue Date,License Effective Date,License Expiration Date,Latitude,Longitude,Location,License Group,Area,Major City
2195142,FARM WINERY,302,FW,Albany,2,SARATOGA,LONG ROAD WINEGROWERS LLC,GALWAY ROCK VINEYARD AND WINERY,1417 KANIA RD,T/O GALWAY,AMSTERDAM,NY,12010,827990,4/16/2014,4/16/2014,3/31/2017,42.99357,-74.07622,"(42.99357, -74.07622)",Winery,Upstate,All Others
1252783,FARM WINERY,302,FW,New York City,1,SUFFOLK,MATTEBELLA VINEYARDS HOLDING COMPANY LLC,MATTEBELLA VINEYARDS,46005 ROUTE 25,,SOUTHOLD,NY,11971,847001,7/29/2011,7/1/2013,6/30/2016,41.04908631,-72.44433876,"(41.04908631, -72.44433876)",Winery,NYC,All Others
2195360,FARM WINERY,302,FW,Albany,2,JEFFERSON,MARY ELLEN SURDO,YELLOW BARN WINERY,18876 COUNTY RTE 66,,WATERTOWN,NY,13601,816990,4/7/2014,4/7/2014,3/31/2017,43.939891,-76.06955,"(0.0, 0.0)",Winery,Upstate,All Others
1247875,FARM WINERY,302,FW,New York City,1,SUFFOLK,B & H FARMS LLC,T' JARA WINES,35 COX NECK RD,,MATTITUCK,NY,11952,822840,5/3/2011,5/7/2013,4/30/2016,40.9885389,-72.55390546,"(40.9885389, -72.55390546)",Winery,NYC,All Others
3155353,FARM WINERY,302,FW,Buffalo,3,SENECA,FINGER LAKES CIDER HOUSE LLC,GOOD LIFE CIDER,4017 HICKOK RD,,INTERLAKEN,NY,14847,847772,10/30/2014,10/30/2014,9/30/2017,42.6064894,-76.7014014,,Winery,Western,All Others
3151760,FARM WINERY,302,FW,Buffalo,3,STEUBEN,HERON HILL VINEYARDS INC,HERON HILL WINERY,9301 COUNTY RTE 76,,HAMMONDSPORT,NY,14840,846781,6/25/2012,6/1/2013,5/31/2016,42.45348038,-77.19815711,"(42.45348038, -77.19815711)",Winery,Western,All Others
3152620,FARM WINERY,302,FW,Buffalo,3,NIAGARA,DONOVAN ORCHARDS LLC,BLACK BIRD CIDERWORKS,8503 LOWER LAKE RD,,BARKER,NY,14012,815943,1/23/2013,1/23/2013,12/31/2015,43.36347836,-78.55987257,"(43.36347836, -78.55987257)",Winery,Western,All Others
3155340,FARM WINERY,302,FW,Buffalo,3,MONROE,FIVE SONS WINERY INC,FIVE SONS WINERY,1356 W SWEDEN RD,,BROCKPORT,NY,14420,847871,3/20/2015,3/20/2015,2/28/2018,43.1514498,-77.985309,,Winery,Western,Rochester
3155315,FARM WINERY,302,FW,Buffalo,3,CHAUTAUQUA,SHERIDAN WINE COMPANY INC,WILLOW CREEK WINERY,2627 CHAPIN RD,,SILVER CREEK,NY,14136,847860,3/4/2015,3/4/2015,2/28/2018,42.512002,-79.231744,,Winery,Western,All Others
1161107,FARM WINERY,302,FW,New York City,1,SUFFOLK,EAST END VINEYARDS LLC,EAST END VINEYARDS,35 COX NECK ROAD,LAUREL LAKE DR/SHIRLEY ROAD,MATTITUCK,NY,11952,844461,4/20/2006,4/1/2013,3/31/2016,40.9885389,-72.55390546,"(40.9885389, -72.55390546)",Winery,NYC,All Others
3155252,FARM WINERY,302,FW,Buffalo,3,SENECA,BLACK DIAMOND FARM LLC,BLACK DIAMOND FARM,4675 SENECA RD,,TRUMANSBURG,NY,14886,847727,9/11/2014,9/11/2014,8/31/2017,42.547815,-76.65509,,Winery,Western,All Others
3151896,FARM WINERY,302,FW,Buffalo,3,YATES,RED TAIL RIDGE INC,RED TAIL RIDGE WINERY,846 ST RTE 14,,PENN YAN,NY,14527,850647,8/8/2012,8/1/2013,7/31/2016,42.722829,-76.97295618,"(42.722829, -76.97295618)",Winery,Western,All Others
3155104,FARM WINERY,302,FW,Buffalo,3,STEUBEN,WILD BRUTE WINERY LLC,WILD BRUTE WINERY,8629 OAK HILL RD,,ARKPORT,NY,14807,847776,11/5/2014,11/5/2014,10/31/2017,42.4199619,-77.6868558,,Winery,Western,All Others
3155043,FARM WINERY,302,FW,Buffalo,3,YATES,POINT OF THE BLUFF VINEYARD LLC,POINT OF THE BLUFF VINEYARD,8524 BROADVIEW HEIGHTS,,KEUKA PARK,NY,14478,847681,7/25/2014,7/25/2014,6/30/2017,42.503253,-77.140202,,Winery,Western,All Others
2196169,FARM WINERY,302,FW,Albany,2,WASHINGTON,NORTHERN STAR VINEYARD LLC,NORTHERN STAR VINEYARD,1103 BEADLE HILL RD,,VALLEY FALLS,NY,12185,856280,12/29/2014,12/29/2014,11/30/2017,42.9789234,-73.5220256,,Winery,Upstate,All Others
2196478,FARM WINERY,302,FW,Albany,2,ONONDAGA,WHITE BIRCH VINEYARDS LLC,WHITE BIRCH VINEYARDS,3061 W LAKE RD,,SKANEATELES,NY,13152,856060,9/4/2014,9/4/2014,8/31/2017,42.916776,-76.436456,,Winery,Upstate,Syracuse
2196800,FARM WINERY,302,FW,Albany,2,ULSTER,NOSTRANO VINEYARDS LLC,NOSTRANO VINEYARDS,14 GALA LN,,MILTON,NY,12547,855726,9/19/2014,9/19/2014,8/31/2017,41.6503885,-74.0052165,,Winery,Upstate,All Others
1245804,FARM WINERY,302,FW,New York City,1,SUFFOLK,ECM LLC,GRAMERCY VINEYARDS,9650 SOUND AVE,,MATTITUCK,NY,11952,845606,4/13/2011,4/1/2013,3/31/2016,40.9877842,-72.54525087,"(40.9877842, -72.54525087)",Winery,NYC,All Others
2196862,FARM WINERY,302,FW,Albany,2,PUTNAM,MYSTO MEAD LLC,MYSTO MEAD,187 CHURCH HILL RD,,CARMEL,NY,10512,856243,12/16/2014,12/16/2014,11/30/2017,41.502389,-73.690254,,Winery,Upstate,All Others
1169464,FARM WINERY,302,FW,New York City,1,SUFFOLK,GRAPES OF ROTH LLC,GRAPES OF ROTH,139 SAGG RD,MONTAUK HGWY/NARROW LN EAST,SAGAPONACK,NY,11962,850216,7/11/2006,7/1/2013,6/30/2016,40.94482211,-72.27886967,"(40.94482211, -72.27886967)",Winery,NYC,All Others
3154648,FARM WINERY,302,FW,Buffalo,3,SCHUYLER,SOUTH HILL CIDER LLC,SOUTH HILL CIDER,4115 NEWTOWN RD,,BURDETT,NY,14818,847733,9/18/2014,9/18/2014,8/31/2017,42.43319,-76.76714,"(42.43319, -76.76714)",Winery,Western,All Others
2197161,FARM WINERY,302,FW,Albany,2,COLUMBIA,PATTY REAGANS BOUDOIR LLC,GREENPOINT CIDERY,4161 RTE 9,,HUDSON,NY,12534,856390,2/2/2015,2/2/2015,1/31/2018,42.2208479,-73.794026,,Winery,Upstate,All Others
3154618,FARM WINERY,302,FW,Buffalo,3,SENECA,ROBIN'S VINES LLC,BUTTONWOOD GROVE WINERY,5986 STATE RTE 89,,ROMULUS,NY,14541,847710,8/27/2014,8/27/2014,7/31/2017,42.73456,-76.76762,"(42.73456, -76.76762)",Winery,Western,All Others
2197274,FARM WINERY,302,FW,Albany,2,ORANGE,OCEANE VINEYARDS LLC,OCEANE VINEYARDS,1661 KINGS HWY,,CHESTER,NY,10918,856217,12/8/2014,12/8/2014,11/30/2017,41.329199,-74.282968,,Winery,NYC,All Others
2197318,FARM WINERY,302,FW,Albany,2,SCHOHARIE,KYMAR FARM WINERY AND DISTILLERY LLC,KYMAR FARM WINERY,102 BINDERY LN,,CHARLOTTEVILLE,NY,12036,855760,9/30/2014,9/30/2014,3/31/2016,42.5464602,-74.66503,,Winery,Upstate,All Others
2197404,FARM WINERY,302,FW,Albany,2,ULSTER,WEED FARMS INC,WEED ORCHARDS & WINERY,43 MT ZION RD,,MARLBORO,NY,12542,856182,11/26/2014,11/26/2014,10/31/2017,41.622637,-74.001426,,Winery,Upstate,All Others
3152024,FARM WINERY,302,FW,Buffalo,3,CHEMUNG,STONEYRIDGE ORCHARD & WINERY LLC,STONEYRIDGE ORCHARD & WINERY,160 BIXBY RD,,ERIN,NY,14838,849799,7/27/2012,7/1/2013,6/30/2016,42.15932566,-76.66190767,"(42.15932566, -76.66190767)",Winery,Western,All Others
1169915,FARM WINERY,302,FW,New York City,1,SUFFOLK,MEDOLLA VINEYARDS LLC,MEDOLLA VINEYARDS,ROUTE 25 MAIN ST,,PECONIC,NY,11958,850567,8/30/2006,8/1/2013,7/31/2016,41.0347802,-72.460556,,Winery,NYC,All Others
2197567,FARM WINERY,302,FW,Albany,2,SARATOGA,"FOSSIL STONE VINEYARDS LLC, THE",THE FOSSIL STONE VINEYARDS,331 GRANGE RD,,GREENFIELD CENTER,NY,12833,856266,12/22/2014,12/22/2014,11/30/2017,43.105307,-73.84951,,Winery,Upstate,All Others
1171063,FARM WINERY,302,FW,New York City,1,SUFFOLK,LIEB CELLARS LLC,LIEB CELLARS,35 COX NECK ROAD,ROUTE#48 & OLD SOUND AVENUE,MATTITUCK,NY,11952,852315,10/17/2007,10/1/2013,9/30/2016,40.9885389,-72.55390546,"(40.9885389, -72.55390546)",Winery,NYC,All Others
2197995,FARM WINERY,302,FW,Albany,2,JEFFERSON,GRINDSTONE ISLAND WINERY CORP,GRINDSTONE ISLAND WINERY,42811 SCHOOL HOUSE RD,GRINDSTONE ISLAND,CLAYTON,NY,13624,856318,1/8/2015,1/8/2015,12/31/2017,44.2980801,-76.0927662,,Winery,Upstate,All Others
1175067,FARM WINERY,302,FW,New York City,1,SUFFOLK,LE CLOS THERESE LP,LE CLOS THERESE,35 COX NECK ROAD,CRN ROUTE 48 & COX NECK ROAD,MATTITUCK,NY,11952,847112,6/14/2007,6/1/2013,5/31/2016,40.9885389,-72.55390546,"(40.9885389, -72.55390546)",Winery,NYC,All Others
3154545,FARM WINERY,302,FW,Buffalo,3,TOMPKINS,STEVEN R HOWARD AND KATHLEEN C HOWARD,HOWARD FARMS,608 CORTLAND RD,,GROTON,NY,13073,847604,5/7/2014,5/7/2014,4/30/2017,42.59435,-76.33938,"(42.59435, -76.33938)",Winery,Western,All Others
3152822,FARM WINERY,302,FW,Buffalo,3,GENESEE,POTOCZAK BEE FARMS INC,POTOCZAK BEE FARMS,541 BELL RD,,CORFU,NY,14036,733390,10/2/2013,10/2/2013,9/30/2016,42.92832532,-78.44193258,"(42.92832532, -78.44193258)",Winery,Western,All Others
2198379,FARM WINERY,302,FW,Albany,2,OSWEGO,BELLA FATTORIA INC,BELLA FATTORIA WINERY,180 WILTSIEVILLE RD,,HANNIBAL,NY,13074,856270,12/23/2014,12/23/2014,11/30/2017,43.337247,-76.592822,,Winery,Upstate,All Others
3154523,FARM WINERY,302,FW,Buffalo,3,WAYNE,CELK DISTILLING LLC,APPLE COUNTRY SPIRITS,3274 EDDY RD,,WILLIAMSON,NY,14589,847529,3/5/2014,3/5/2014,2/28/2017,43.2021,-77.2235,"(43.2021, -77.2235)",Winery,Western,All Others
1045790,FARM WINERY,302,FW,New York City,1,SUFFOLK,LOUGHLIN VINEYARDS INC,LOUGHLIN VINEYARDS,SOUTH MAIN ST,,SAYVILLE,NY,11782,844346,,2/8/2013,12/31/2015,40.735756,-73.0734,,Winery,NYC,All Others
2500913,FARM WINERY,302,FW,Albany,2,CAYUGA,KING FERRY WINERY INC,TRELEAVEN,658 LAKE ROAD,T/O GENOA,KING FERRY,NY,13081,846940,,7/1/2013,6/30/2016,42.64995364,-76.6355014,"(42.64995364, -76.6355014)",Winery,Western,All Others
2500915,FARM WINERY,302,FW,Albany,2,CAYUGA,GIANCARELLI BROS WINERY LLC,GIANCARELLI BROTHERS WINERY,10252 SHORTCUT RD,,WEEDSPORT,NY,13166,843722,,2/1/2013,1/31/2016,43.11324711,-76.5348836,"(43.11324711, -76.5348836)",Winery,Western,All Others
3154492,FARM WINERY,302,FW,Buffalo,3,TIOGA,GLEN PARK VINEYARDS LLC,GLEN PARK VINEYARDS,633 ALLEN GLEN RD,,OWEGO,NY,13827,847533,3/7/2014,3/7/2014,2/28/2017,42.12268,-76.25687,"(42.12268, -76.25687)",Winery,Upstate,All Others
2505011,FARM WINERY,302,FW,Albany,2,ONONDAGA,ROBERT MATTUCCI,STONE AGE WINERY,1013 TULIP ST,,LIVERPOOL,NY,13088,844450,3/10/2011,2/12/2013,1/31/2016,43.11035652,-76.20594106,"(43.11035652, -76.20594106)",Winery,Upstate,Syracuse
2506236,FARM WINERY,302,FW,Albany,2,OSWEGO,"LEON, LEROY & CRAIG HURLBUT",ASHLEY LYNN WINERY,4142 STATE ROUTE 104,,MEXICO,NY,13114,847147,6/14/1999,6/1/2013,5/31/2016,43.47746411,-76.30488559,"(43.47746411, -76.30488559)",Winery,Upstate,All Others
2600925,FARM WINERY,302,FW,Albany,2,OTSEGO,BEAR POND INC,BEAR POND WINERY,2515 STATE HIGHWAY 28,,ONEONTA,NY,13820,846095,,5/1/2013,4/30/2016,42.48784382,-74.97080511,"(42.48784382, -74.97080511)",Winery,Upstate,All Others
2601773,FARM WINERY,302,FW,Albany,2,CHENANGO,BLACK BEAR FARM WINERY INC,BLACK BEAR FARM WINERY,248 COUNTY RD 1,,CHENANGO FORKS,NY,13746,853247,12/13/2001,12/1/2013,11/30/2016,42.26276385,-75.82256445,"(42.26276385, -75.82256445)",Winery,Upstate,All Others
2601808,FARM WINERY,302,FW,Albany,2,CAYUGA,CJS VINEYARDS LLC,CJS VINEYARDS,6900 FOSTERVILLE RD,,AUBURN,NY,13022,847541,7/12/2002,3/19/2014,6/30/2016,42.95150618,-76.67038689,"(42.95150618, -76.67038689)",Winery,Western,All Others
2601854,FARM WINERY,302,FW,Albany,2,ONONDAGA,BEAK & SKIFF APPLE FARMS INC,1911 HARD CIDER,4472 CHERRY VALLEY TPKE,,LAFAYETTE,NY,13084,852365,10/29/2001,10/2/2013,9/30/2016,42.90955195,-76.20104414,"(42.90955195, -76.20104414)",Winery,Upstate,Syracuse
2604487,FARM WINERY,302,FW,Albany,2,CHENANGO,STEVEN MERR,MAGPIE FARMS,1849 HWY 41,,BAINBRIDGE,NY,13733,846128,2/1/2006,4/19/2013,1/31/2016,42.29681175,-75.57450701,"(42.29681175, -75.57450701)",Winery,Upstate,All Others
2604632,FARM WINERY,302,FW,Albany,2,JEFFERSON,OTTER CREEK WINERY LLC,OTTER CREEK WINERY,33109 RUDES ROAD,,PHILADELPHIA,NY,13673,851413,9/26/2006,9/1/2013,8/31/2016,44.19261719,-75.71096433,"(44.19261719, -75.71096433)",Winery,Upstate,All Others
2604659,FARM WINERY,302,FW,Albany,2,BROOME,LONE MAPLE FARM LLC,LONE MAPLE FARM,2001 HAWLEYTON RD,,BINGHAMTON,NY,13903,857721,12/4/2006,12/10/2013,11/30/2016,42.06973103,-75.92295325,"(42.06973103, -75.92295325)",Winery,Upstate,All Others
1178672,FARM WINERY,302,FW,New York City,1,SUFFOLK,BAITING HOLLOW FARM VINEYARD LLC,BAITING HOLLOW FARM VINEYARD,35 COX NECK ROAD,SOUND AVE & WESTPHALIA RD,MATTITUCK,NY,11952,844389,3/23/2007,3/1/2013,2/29/2016,40.9885389,-72.55390546,"(40.9885389, -72.55390546)",Winery,NYC,All Others
1180426,FARM WINERY,302,FW,New York City,1,NASSAU,"SPARKLING POINTE, LLC.",SPARKLING POINTE,39750 COUNTY ROAD 48,ACKERLY POND LANE &KENNY'S RD,SOUTHOLD,NY,11971,846990,6/18/2007,6/1/2013,5/31/2016,41.06116707,-72.44540766,"(41.06116707, -72.44540766)",Winery,NYC,All Others
2606423,FARM WINERY,302,FW,Albany,2,ONONDAGA,ANYELAS VINEYARDS LLC,ANYELAS VINEYARDS,2433 WEST LAKE ROAD,S HENCOOP RD & E SAILBOAT WAY,SKANEATELES,NY,13152,843775,2/25/2009,2/1/2013,1/31/2016,42.88852278,-76.41435773,"(42.88852278, -76.41435773)",Winery,Upstate,Syracuse
2606701,FARM WINERY,302,FW,Albany,2,CAYUGA,DILLS RUN VINEYARD INC,DILLS RUN VINEYARD,3862 STATE RTE 90,KINGS CORNER RD & GREAT GULLY,UNION SPRINGS,NY,13160,845712,4/10/2009,4/2/2013,3/31/2016,42.80449372,-76.70364404,"(42.80449372, -76.70364404)",Winery,Western,All Others
2606861,FARM WINERY,302,FW,Albany,2,DELAWARE,EMINENCE ROAD FARM WINERY CORP,EMINENCE ROAD FARM WINERY,3734 EMINENCE ROAD,HILL RD & GARCIA RD,LONG EDDY,NY,12760,845489,4/15/2009,4/1/2013,3/31/2016,41.89889631,-75.04983277,"(41.89889631, -75.04983277)",Winery,Upstate,All Others
2606949,FARM WINERY,302,FW,Albany,2,CAYUGA,HEART & HANDS WINE COMPANY INC,HEART & HANDS WINE COMPANY INC,4162 STATE ROUTE 90N,FARLEYS POINT RD & CARRS COVE,UNION SPRINGS,NY,13160,846009,5/8/2009,5/1/2013,4/30/2016,42.86764647,-77.2302568,"(42.86764647, -77.2302568)",Winery,Western,All Others
1258461,MICRO BREWER,101,MI,New York City,1,WESTCHESTER,CAPTAIN LAWRENCE BREWING LLC,CAPTAIN LAWRENCE BREWING,444 SAW MILL RIVER RD,,ELMSFORD,NY,10523,862219,1/9/2012,12/1/2014,11/30/2015,41.06860381,-73.81577602,"(41.06860381, -73.81577602)",Brewer,NYC,NYC
2004194,MICRO BREWER,101,MI,Albany,2,CLINTON,CHRISTOPHERS RESTAURANT INC,PLATTSBURGH BREWING CO,411 ROUTE 3,,PLATTSBURGH,NY,12901,867156,8/27/2002,4/3/2015,5/31/2016,44.69664649,-73.48904823,"(44.69664649, -73.48904823)",Brewer,Upstate,All Others
2189478,MICRO BREWER,101,MI,Albany,2,SARATOGA,SHMALTZ BREWING COMPANY LLC,SHMALTZ BREWING COMPANY,6 FAIRCHILD SQUARE,SUITE A,CLIFTON PARK,NY,12065,866890,5/13/2013,6/1/2015,5/31/2016,42.901392,-73.79142124,"(42.901392, -73.79142124)",Brewer,Upstate,All Others
1273115,MICRO BREWER,101,MI,New York City,1,BRONX,"BRONX BREWERY LLC, THE",THE BRONX BREWERY,856 E 136TH ST,,BRONX,NY,10454,862871,1/30/2014,1/1/2015,12/31/2015,40.80224555,-73.91071904,"(40.80224555, -73.91071904)",Brewer,NYC,NYC
2189534,MICRO BREWER,101,MI,Albany,2,ESSEX,PARADOX BREWERY LLC,PARADOX BREWERY,154 STATE RTE 9,,SCHROON LAKE,NY,12870,827897,5/7/2013,5/1/2014,4/30/2015,43.7810986,-73.79376036,"(43.7810986, -73.79376036)",Brewer,Upstate,All Others
1272700,MICRO BREWER,101,MI,New York City,1,KINGS,THREEFOLD HOLDINGS LLC,THREES BREWING,333 339 DOUGLAS ST,,BROOKLYN,NY,11217,835357,11/6/2014,11/6/2014,10/31/2015,40.6795921,-73.98219455,"(40.6795921, -73.98219455)",Brewer,NYC,NYC
3152602,MICRO BREWER,101,MI,Buffalo,3,NIAGARA,WOODCOCK BROTHERS BREWING COMPANY INC,WOODCOCK BROTHERS BREWING COMPANY,638 LAKE ST,,WILSON,NY,14172,861266,11/7/2012,11/1/2014,10/31/2015,43.29804819,-78.82600036,"(43.29804819, -78.82600036)",Brewer,Western,All Others
2198916,MICRO BREWER,101,MI,Albany,2,CLINTON,LIVINGOOD'S RESTAURANT & BREWERY LLC,LIVINGOOD'S RESTAURANT & BREWERY,697 BEAR SWAMP RD,,PERU,NY,12972,856563,3/31/2015,3/31/2015,2/28/2016,44.576079,-73.511571,,Brewer,Upstate,All Others
2189976,MICRO BREWER,101,MI,Albany,2,BROOME,GALAXY BREWING COMPANY LLC,GALAXY BREWING COMPANY,41 COURT ST,,BINGHAMTON,NY,13901,859645,7/24/2013,7/1/2014,6/30/2015,42.09870498,-75.91385283,"(42.09870498, -75.91385283)",Brewer,Upstate,All Others
1272032,MICRO BREWER,101,MI,New York City,1,QUEENS,NARWHAL LLC,FINBACK,76-01 77TH AVE,,GLENDALE,NY,11385,862321,11/21/2013,11/5/2014,10/31/2015,40.70654158,-73.87340502,"(40.70654158, -73.87340502)",Brewer,NYC,NYC
2198940,MICRO BREWER,101,MI,Albany,2,GREENE,RIP VAN WINKLE BREWING CO INC,ANGELA'S PIZZERIA & BREWPUB,4545 RTE 32,,CATSKILL,NY,12414,856568,4/1/2015,4/1/2015,3/31/2016,42.185396,-73.986528,,Brewer,Upstate,All Others
3133853,MICRO BREWER,101,MI,Buffalo,3,MONROE,RAILROAD STREET BREWING COMPANY INC,ROHRBACH BREWING COMPANY,97 RAILROAD ST,,ROCHESTER,NY,14609,862367,1/16/2008,1/1/2015,12/31/2015,43.1633229,-77.58673027,"(43.1633229, -77.58673027)",Brewer,Western,Rochester
2190478,MICRO BREWER,101,MI,Albany,2,ST LAWRENCE,ST LAWRENCE BREWING COMPANY INC,ST LAWRENCE BREWING COMPANY,19 COMMERCE LN #4,,CANTON,NY,13617,859982,7/30/2013,7/1/2014,6/30/2015,44.58930198,-75.17794635,"(44.58930198, -75.17794635)",Brewer,Upstate,All Others
3152232,MICRO BREWER,101,MI,Buffalo,3,CHEMUNG,BIRDLAND DEVELOPMENT LLC,THE BIRDLAND BREWING CO,1015 KENDALL ST,SUITES 1&2,HORSEHEADS,NY,14845,861356,10/15/2012,10/1/2014,9/30/2015,42.15763657,-76.83401143,"(42.15763657, -76.83401143)",Brewer,Western,All Others
3154495,MICRO BREWER,101,MI,Buffalo,3,ERIE,RESURGENCE BREWING COMPANY LLC,RESURGENCE BREWING COMPANY,1250 NIAGARA ST,,BUFFALO,NY,14213,866266,5/2/2014,5/1/2015,4/30/2016,42.91792,-78.89918,"(42.91792, -78.89918)",Brewer,Western,Buffalo
2190750,MICRO BREWER,101,MI,Albany,2,SULLIVAN,CATSKILL BREWERY LLC,CATSKILL BREWERY,672 OLD STATE RTE 17,,LIVINGSTON MANOR,NY,12758,866875,5/15/2014,5/1/2015,4/30/2016,41.90653615,-74.82519882,"(41.90653615, -74.82519882)",Brewer,Upstate,All Others
3155690,MICRO BREWER,101,MI,Buffalo,3,ONTARIO,GAEL BREWING COMPANY LLC,GAEL BREWING COMPANY,4180 STATE RTE 14,,GENEVA,NY,14456,847883,4/2/2015,4/2/2015,3/31/2016,42.8330968,-76.9796161,,Brewer,Western,All Others
1270911,MICRO BREWER,101,MI,New York City,1,QUEENS,QUEENS BREWERY LLC,QUEENS BREWERY,3718 NORTHERN BLV,STE 020,LONG ISLAND CITY,NY,11101,853692,1/22/2015,1/22/2015,12/31/2015,40.75201105,-73.92620394,"(40.75201105, -73.92620394)",Brewer,NYC,NYC
1270497,MICRO BREWER,101,MI,New York City,1,WESTCHESTER,YONKERS BREWING COMPANY LLC,YONKERS BREWING COMPANY,86A ALEXANDER ST,,YONKERS,NY,10701,860698,9/5/2013,7/29/2014,6/30/2015,40.94009678,-73.90104839,"(40.94009678, -73.90104839)",Brewer,NYC,NYC
3134192,MICRO BREWER,101,MI,Buffalo,3,CHEMUNG,HORSEHEADS BREWING INC,HORSEHEADS BREWING INC,250 OLD ITHACA ROAD,,HORSEHEADS,NY,14845,829250,7/3/2007,7/1/2014,6/30/2015,42.18303303,-76.81301013,"(42.18303303, -76.81301013)",Brewer,Western,All Others
1268251,MICRO BREWER,101,MI,New York City,1,KINGS,7 N 15TH ST CORP,GREENPOINT BEER & ALE CO,7 N 15TH ST,,BROOKLYN,NY,11222,860459,8/7/2013,8/1/2014,7/31/2015,40.72495122,-73.95731001,"(40.72495122, -73.95731001)",Brewer,NYC,NYC
1266867,MICRO BREWER,101,MI,New York City,1,KINGS,OTHER HALF BREWING COMPANY INC,OTHER HALF BREWING COMPANY,195 CENTRE ST,,BROOKLYN,NY,11231,828173,5/2/2013,5/1/2014,4/30/2015,40.67366514,-73.99909135,"(40.67366514, -73.99909135)",Brewer,NYC,NYC
1266768,MICRO BREWER,101,MI,New York City,1,WESTCHESTER,BROKEN BOW BREWERY LLC,BROKEN BOW BREWERY,173 MARBLEDALE RD,,TUCKAHOE,NY,10707,859812,7/29/2013,7/1/2014,6/30/2015,40.95454927,-73.81913808,"(40.95454927, -73.81913808)",Brewer,NYC,NYC
2192016,MICRO BREWER,101,MI,Albany,2,SCHENECTADY,WOLF HOLLOW BREWING COMPANY LLC,WOLF HOLLOW BREWING COMPANY,2305 W GLENVILLE RD,,GLENVILLE,NY,12302,860294,9/24/2013,9/1/2014,8/31/2015,42.9285104,-74.05511947,"(42.9285104, -74.05511947)",Brewer,Upstate,Albany
1198544,MICRO BREWER,101,MI,New York City,1,SUFFOLK,BLIND BAT BREWERY LLC,BLIND BAT BREWERY,420 HARRISON DR,COOLIDGE DR & PIERCE ST,CENTERPORT,NY,11721,829210,7/2/2008,7/1/2014,6/30/2015,40.89578578,-73.38076957,"(40.89578578, -73.38076957)",Brewer,NYC,All Others
1264748,MICRO BREWER,101,MI,New York City,1,SUFFOLK,BARRAGE BREWING COMPANY LLC,BARRAGE BREWING COMPANY,32 ALLEN BLVD,UNIT E,FARMINGDALE,NY,11735,862173,12/28/2012,12/1/2014,11/30/2015,40.72764628,-73.45179987,"(40.72764628, -73.45179987)",Brewer,NYC,All Others
1264215,MICRO BREWER,101,MI,New York City,1,QUEENS,SINGLECUT BEERSMITHS LLC,SINGLECUT BEERSMITHS,1933 37TH ST,,ASTORIA,NY,11105,862288,12/7/2012,12/1/2014,11/30/2015,40.77808574,-73.90232093,"(40.77808574, -73.90232093)",Brewer,NYC,NYC
2192502,MICRO BREWER,101,MI,Albany,2,COLUMBIA,CHATHAM BREWING LLC,CHATHAM BREWING,59 MAIN ST,,CHATHAM,NY,12037,862840,12/5/2013,1/1/2015,12/31/2015,42.36326985,-73.59542927,"(42.36326985, -73.59542927)",Brewer,Upstate,All Others
1263405,MICRO BREWER,101,MI,New York City,1,QUEENS,RICHARD J CASTAGNA,BRIDGE AND TUNNEL BREWERY,6102 60TH AVE,,MASPETH,NY,11378,862053,9/12/2012,10/17/2014,8/31/2015,40.71685713,-73.90274365,"(40.71685713, -73.90274365)",Brewer,NYC,NYC
2192859,MICRO BREWER,101,MI,Albany,2,ONONDAGA,DOUBLE BARREL BREWING COMPANY LLC,DOUBLE BARREL BREWING COMPANY,112 WALTER DR,,SYRACUSE,NY,13206,861768,10/25/2013,10/7/2014,9/30/2015,43.06972609,-76.09859405,"(43.06972609, -76.09859405)",Brewer,Upstate,Syracuse
3154447,MICRO BREWER,101,MI,Buffalo,3,CATTARAUGUS,S & W COMPANY LLC,ELLICOTTVILLE BREWING CO,28A MONROE ST,,ELLICOTTVILLE,NY,14731,865736,4/1/2014,4/1/2015,3/31/2016,42.2750462,-78.67074524,"(42.2750462, -78.67074524)",Brewer,Western,All Others
2000863,MICRO BREWER,101,MI,Albany,2,ALBANY,C H EVANS BREWING CO INC,ALBANY PUMP STATION,19 QUACKENBUSH STREET,AKA 76 MONTGOMERY ST,ALBANY,NY,12207,827740,4/17/2013,5/1/2014,4/30/2015,42.65446067,-73.74843391,"(42.65446067, -73.74843391)",Brewer,Upstate,Albany
2505143,MICRO BREWER,101,MI,Albany,2,ONONDAGA,A J SUDS INC,THE SYRACUSE SUDS FACTORY,320 S CLINTON,,SYRACUSE,NY,13202,863193,,2/1/2015,1/31/2016,43.04852879,-76.15364183,"(43.04852879, -76.15364183)",Brewer,Upstate,Syracuse
2505148,MICRO BREWER,101,MI,Albany,2,ONONDAGA,MIDDLE AGES BREWING CO LTD,MIDDLE AGES BREWING CO,120 WILKINSON STREET,,SYRACUSE,NY,13204,827735,,5/1/2015,4/30/2016,43.05086044,-76.16138165,"(43.05086044, -76.16138165)",Brewer,Upstate,Syracuse
